2018-06-03 20:00:00,533,25,62,2018-09-28 0:00:00,154,-1,97
2018-06-03 20:00:00,527,25,68,2018-09-27 23:00:00,157,-1,96
2018-06-03 20:00:00,494,25,67,2018-09-27 22:00:00,157,-1,94
2018-06-03 20:00:00,486,26,56,2018-09-27 21:00:00,151,-1,92
2018-06-03 20:00:00,469,26,63,2018-09-27 20:00:00,155,-1,92
2018-06-03 20:00:00,456,27,55,2018-09-27 19:00:00,149,-1,88
2018-06-03 20:00:00,441,28,55,2018-09-27 18:00:00,149,-1,84
2018-06-03 20:00:00,426,30,44,2018-09-27 17:00:00,122,-1,78
2018-06-03 20:00:00,420,31,42,2018-09-27 16:00:00,117,-1,73
2018-06-03 20:00:00,426,31,46,2018-09-27 15:00:00,127,-1,70
2018-06-03 20:00:00,435,33,50,2018-09-27 14:00:00,137,-1,62
2018-06-03 20:00:00,439,33,51,2018-09-27 13:00:00,139,-1,62
2018-06-03 20:00:00,441,33,53,2018-09-27 12:00:00,144,-1,62
2018-06-03 20:00:00,443,32,61,2018-09-27 11:00:00,154,-1,66
2018-06-03 20:00:00,444,32,76,2018-09-27 10:00:00,162,-1,68
2018-06-03 20:00:00,474,24,18,2018-09-08 6:00:00,63,-1,99
2018-06-03 20:00:00,458,24,12,2018-09-08 5:00:00,50,-1,97
2018-06-03 20:00:00,462,24,6,2018-09-08 4:00:00,25,-1,97
2018-06-03 20:00:00,455,24,5,2018-09-08 3:00:00,21,-1,98
2018-06-03 20:00:00,447,24,4,2018-09-08 2:00:00,17,-1,98
2018-06-03 20:00:00,446,24,4,2018-09-08 1:00:00,17,-1,98
2018-06-03 20:00:00,444,24,4,2018-09-08 0:00:00,17,-1,96
2018-06-03 20:00:00,437,24,3,2018-09-07 23:00:00,12,-1,98
2018-06-03 20:00:00,485,28,56,2018-08-29 2:00:00,151,-1,97
2018-06-03 20:00:00,489,28,51,2018-08-29 1:00:00,139,-1,95
2018-06-03 20:00:00,469,28,54,2018-08-29 0:00:00,146,-1,92
2018-06-03 20:00:00,483,28,55,2018-08-28 23:00:00,149,-1,92
2018-06-03 20:00:00,482,28,54,2018-08-28 22:00:00,146,-1,92
2018-06-03 20:00:00,480,29,67,2018-08-28 21:00:00,157,-1,89
2018-06-03 20:00:00,458,29,68,2018-08-28 20:00:00,157,-1,86
2018-06-03 20:00:00,441,30,87,2018-08-28 19:00:00,167,-1,81
2018-06-03 20:00:00,429,32,76,2018-08-28 18:00:00,162,-1,75
2018-06-03 20:00:00,412,33,65,2018-08-28 17:00:00,156,-1,68
2018-06-03 20:00:00,416,31,65,2018-08-28 16:00:00,156,-1,69
2018-06-03 20:00:00,423,29,28,2018-08-28 15:00:00,84,-1,68
