39744,3315,1538023968.2809675
0,40437,1538023969.187257
26319,209000,1538023969.6247761
50668,117616,1538023970.1404357
8968,3370,1538023970.3279254
36807,30695,1538023970.4998047
11378,29205,1538023970.8904426
15313,228546,1538023971.6561162
5054,311743,1538023972.046751
2252,242613,1538023972.8749068
35874,118367,1538023973.124933
20652,63378,1538023973.6249335
19326,38876,1538023974.499992
11952,43985,1538023974.7031105
57653,44360,1538023975.1562562
4582,100732,1538023975.4844062
15024,69781,1538023975.89066
13678,49297,1538023976.281308
18175,415498,1538023977.1250997
10823,487154,1538023977.765748
1441,28086,1538023977.8907547
13839,117222,1538023978.1563826
44277,83203,1538023978.4376397
61912,40090,1538023979.1564188
49739,119939,1538023979.8752112
0,8246,1538023980.6721182
14850,0,1538023981.7346697
15066,66556,1538023982.2034395
0,40888,1538023983.250357
0,32281,1538023984.4379056
52566,89947,1538023984.8129144
32763,4298,1538023985.3910627
0,1727,1538023986.0786018
0,100086,1538023987.250529
0,32092,1538023988.4380765
0,0,1538023989.8131344
0,0,1538023991.2038155
0,0,1538023992.5788841
0,0,1538023993.9539309
0,0,1538023995.4071167
0,2409,1538023996.204029
0,0,1538023997.579132
33343,69508,1538023998.3760366
0,36371,1538023999.5323377
0,3497,1538024000.7667356
18430,1778,1538024001.141784
10099,4985,1538024001.8449125
0,5603,1538024002.5793474
0,0,1538024003.954404
0,6468,1538024004.7825665
0,0,1538024006.157586
0,0,1538024007.5482733
0,3933,1538024008.8764544
20417,6689,1538024009.376484
0,2004,1538024010.2359006
0,2344,1538024011.3765895
0,0,1538024012.7516239
0,0,1538024014.1423233
0,6882,1538024015.0017087
0,0,1538024016.3767774
21654,3753,1538024016.6736999
0,32073,1538024017.751874
0,0,1538024019.1269283
0,0,1538024020.5176156
0,7982,1538024021.3769891
0,2731,1538024022.736459
0,2248,1538024023.7989745
0,0,1538024025.174032
9635,29895,1538024025.9240942
0,5970,1538024026.9397635
0,5602,1538024028.3147902
10087,55922,1538024028.6741805
0,63907,1538024029.517968
0,35499,1538024030.721144
33226,7280,1538024031.4555511
0,41892,1538024032.5337248
41979,3294,1538024033.0493596
0,0,1538024034.424427
0,0,1538024035.7994735
5995,0,1538024036.9870365
0,6326,1538024038.3777125
0,0,1538024039.7528136
0,2843,1538024041.0809572
56956,49402,1538024041.549746
0,40819,1538024042.565401
0,0,1538024043.9561188
0,108082,1538024044.7686186
32208,1481,1538024045.5811534
0,6822,1538024046.2999363
6246,54273,1538024046.8468387
21051,4241,1538024047.596865
0,39351,1538024048.628154
32087,2349,1538024049.0500486
0,36376,1538024050.0032134
0,84619,1538024051.2063904
0,38309,1538024052.581448
0,3672,1538024053.8940115
0,0,1538024055.2690642
0,85256,1538024056.4253602
0,35023,1538024057.628545
29052,10301,1538024058.284825
0,37984,1538024059.3474004
0,0,1538024060.7380419
16614,34616,1538024061.2068179
10202,2829,1538024061.7849762
0,36995,1538024062.628746
0,0,1538024064.0194402
0,3761,1538024064.894514
13388,4735,1538024065.4726305
0,5391,1538024066.3320768
29248,8646,1538024066.5820868
0,33181,1538024067.6446335
0,11174,1538024068.6133862
0,0,1538024069.9957373
0,11741,1538024071.0739102
12918,3568,1538024071.6208389
7239,0,1538024072.8083887
0,0,1538024074.1990411
0,0,1538024075.5740988
0,3767,1538024076.3241642
7411,581,1538024076.6522865
0,109552,1538024077.4960532
0,35519,1538024078.6211374
0,0,1538024079.996148
18900,3638,1538024080.3243032
0,38251,1538024081.3087523
6490,0,1538024082.1837897
49103,0,1538024083.074421
0,8277,1538024084.293256
0,0,1538024085.6839402
0,55499,1538024086.5433154
0,33754,1538024087.74653
0,1919,1538024088.5902846
0,1118,1538024089.3247209
0,1422,1538024090.1841311
0,2444,1538024091.324775
36120,9659,1538024091.7310424
0,2337,1538024092.5904565
0,77669,1538024093.7780366
0,40163,1538024094.9968333
21882,3569,1538024095.3093514
0,32797,1538024096.340607
24808,1757,1538024096.9500136
0,28311,1538024097.8407142
0,0,1538024099.2157664
0,0,1538024100.5907998
0,71472,1538024101.668964
0,36885,1538024102.8565104
0,88441,1538024103.7940562
0,10235,1538024104.9503725
0,2376,1538024105.7472649
0,66622,1538024106.6848078
81239,52933,1538024107.1535814
73651,16072,1538024107.7004619
38493,27255,1538024107.8567193
0,2797,1538024108.6223881
0,6232,1538024109.5755541
32340,47816,1538024110.2630842
0,93148,1538024111.2475338
15234,0,1538024112.3881748
0,0,1538024113.7632358
0,2107,1538024115.0132885
0,2884,1538024115.7633212
0,57281,1538024116.7320995
0,34657,1538024117.9196572
31349,5111,1538024118.4040422
0,45876,1538024119.3728826
0,0,1538024120.7479076
0,107945,1538024121.7948463
0,62998,1538024122.6854756
0,2797,1538024123.466769
0,0,1538024124.8418503
0,25810,1538024126.0293834
20978,62071,1538024126.6387842
13139,4858,1538024126.8106732
36527,1144,1538024127.0606794
0,61241,1538024127.8732088
27392,13592,1538024128.4201114
0,39310,1538024129.1388965
0,2847,1538024130.076449
0,0,1538024131.4514909
39675,6218,1538024131.9983776
0,33501,1538024133.0140545
0,6325,1538024133.9359624
0,0,1538024135.311031
0,5486,1538024136.2641938
64440,9140,1538024136.967351
0,35710,1538024138.045511
0,0,1538024139.4206145
0,0,1538024140.8112738
0,56896,1538024141.858197
0,98347,1538024142.8894737
0,2992,1538024143.6238852
16002,7506,1538024144.4989207
0,33065,1538024145.4208374
21789,184713,1538024145.905235
0,3193,1538024146.6240067
17859,68000,1538024146.874028
28738,8246,1538024147.5146663
0,57891,1538024148.3115823
0,38478,1538024149.4991364
16772,4084,1538024150.1241558
0,41436,1538024150.874191
96361,12166,1538024151.671105
14125,2218,1538024152.0148685
0,3308,1538024152.8430197
0,80115,1538024153.7805686
0,3782,1538024154.7806017
0,4869,1538024156.0619223
0,74451,1538024156.9057071
0,6689,1538024157.937014
2983,30132,1538024158.1713867
0,3539,1538024159.0777082
15408,4119,1538024159.3120651
0,33026,1538024160.4371116
20119,0,1538024161.2496395
9108,88501,1538024161.8902876
6774,14526,1538024162.6872003
40964,19721,1538024162.8434548
7856,6405,1538024163.3122282
0,0,1538024164.6872888
0,0,1538024166.0623486
0,0,1538024167.4530334
0,849,1538024168.3437274
0,0,1538024169.718752
0,101314,1538024170.9688406
0,33107,1538024172.15639
0,0,1538024173.547042
0,0,1538024174.9221346
1273,60711,1538024175.656506
10310,2852,1538024176.1252792
0,27104,1538024176.922202
0,8626,1538024177.9847348
19927,0,1538024178.781645
0,1147,1538024179.4848292
0,4615,1538024180.6411288
0,0,1538024182.0317829
0,90987,1538024182.9849565
0,38096,1538024184.2350006
0,0,1538024185.610096
36728,6295,1538024186.1569602
0,39222,1538024187.2195053
0,0,1538024188.5945947
0,0,1538024189.969653
0,63215,1538024191.0321772
0,65654,1538024191.9697173
0,30566,1538024193.1103776
26259,6440,1538024193.532271
0,49098,1538024194.5166893
0,0,1538024195.8917503
34807,0,1538024196.7043183
0,0,1538024198.079377
0,0,1538024199.4700298
0,0,1538024200.8451207
12982,8038,1538024201.3138814
0,39764,1538024202.2670267
0,0,1538024203.6420789
0,0,1538024205.0171716
0,77766,1538024206.095344
0,4023,1538024206.923473
0,67129,1538024208.2985644
0,38902,1538024209.5017052
0,5537,1538024210.423618
2206,6065,1538024211.3299103
0,47354,1538024212.3924522
0,0,1538024213.7831233
0,34852,1538024214.9863327
0,2466,1538024215.8926094
6040,1677,1538024216.408287
0,30857,1538024217.3927028
0,0,1538024218.767762
0,0,1538024220.158416
0,4470,1538024221.0803282
22352,3249,1538024221.3616211
0,43446,1538024222.4710443
0,169,1538024223.3929238
0,7629,1538024224.3617165
0,0,1538024225.736809
0,0,1538024227.111836
0,0,1538024228.5025184
0,80410,1538024229.861953
0,45390,1538024231.06516
0,0,1538024232.4402215
0,0,1538024233.830873
0,0,1538024235.205935
0,95112,1538024236.0028427
0,3168,1538024236.8310058
0,82228,1538024238.1435914
0,0,1538024239.51865
0,0,1538024240.9093015
0,0,1538024242.2843945
0,43563,1538024243.550038
0,33777,1538024244.7376027
0,25748,1538024245.6439106
0,0,1538024247.0189686
0,2396,1538024248.0033872
13241,2384,1538024248.7065215
0,46205,1538024249.8003395
0,3081,1538024250.987893
0,88459,1538024251.9566824
24213,4743,1538024252.6754322
0,40468,1538024253.5348482
54713,78073,1538024253.831733
3989,6774,1538024254.1911402
7014,36366,1538024254.8942714
0,5000,1538024255.7224667
0,0,1538024257.0975306
0,0,1538024258.4882104
0,0,1538024259.8632698
0,4765,1538024261.1914225
0,4405,1538024262.0508335
11152,144495,1538024262.9414928
0,0,1538024264.3165867
0,31930,1538024265.691616
10676,8768,1538024265.8947783
0,37852,1538024267.0979555
0,47229,1538024268.3636043
0,2944,1538024269.1917808
22671,0,1538024270.4105651
0,3579,1538024271.473143
0,0,1538024272.8638268
0,67567,1538024273.785711
37391,78351,1538024274.1138544
10999,114852,1538024274.4732718
45538,32632,1538024275.1764252
0,0,1538024276.5514848
0,0,1538024277.9421358
0,0,1538024279.3172293
0,0,1538024280.707913
0,0,1538024282.0829728
0,55607,1538024283.0048583
14922,7263,1538024283.317364
0,0,1538024284.6924598
0,8630,1538024286.0518792
12850,5041,1538024286.4268746
0,47695,1538024287.5988
0,0,1538024288.9738579
0,0,1538024290.3489518
0,0,1538024291.7396023
26598,4404,1538024292.3490372
0,40393,1538024293.192789
0,0,1538024294.5678825
23216,0,1538024295.9116595
35209,87424,1538024296.4273014
0,3566,1538024297.3648553
0,6207,1538024298.2867827
0,41251,1538024299.3180518
0,0,1538024300.6931117
0,94311,1538024302.0525765
20133,21080,1538024302.2400842
17388,15377,1538024302.5213156
0,3083,1538024303.3650947
0,0,1538024304.7401903
0,0,1538024306.1152284
0,89083,1538024307.0840085
5617,48968,1538024307.2402666
17211,13516,1538024307.5684109
22032,157485,1538024307.9902976
16138,33874,1538024308.2872171
0,0,1538024309.6622784
0,0,1538024311.0373023
0,59905,1538024312.0842547
0,42831,1538024313.303015
0,5104,1538024314.334319
0,0,1538024315.7094107
0,5413,1538024316.553197
19662,10683,1538024317.271945
0,44823,1538024318.2563827
7379,0,1538024319.4751964
0,0,1538024320.8502562
0,2516,1538024321.9283948
14148,4164,1538024322.350286
0,35943,1538024323.3972049
0,0,1538024324.772298
0,45309,1538024325.7098079
0,3129,1538024326.6161275
0,0,1538024328.006781
15041,16467,1538024328.5224605
0,36690,1538024329.6006002
0,0,1538024330.9756942
0,75959,1538024332.1944535
0,33431,1538024333.3976266
28403,0,1538024334.4758055
10201,0,1538024335.8352413
0,69977,1538024337.2259567
0,29204,1538024338.4291327
0,0,1538024339.8041937
0,846,1538024340.929242
0,0,1538024342.3198936
0,0,1538024343.6949494
0,0,1538024345.070008
0,51094,1538024346.2575617
21149,7822,1538024346.5544808
0,0,1538024347.9295397
0,5482,1538024349.195221
0,0,1538024350.585874
0,0,1538024351.9609628
0,2403,1538024352.9610019
0,11155,1538024354.2735639
0,0,1538024355.6642444
0,5018,1538024356.4923744
0,0,1538024357.8674664
79389,12742,1538024358.5549643
0,33195,1538024359.555036
22363,5591,1538024359.9144268
0,46920,1538024360.9769723
0,0,1538024362.352032
0,0,1538024363.7270563
17869,5190,1538024364.180204
0,36239,1538024365.2115295
0,2080,1538024366.39908
0,9374,1538024367.36784
0,8473,1538024368.180378
0,0,1538024369.5554657
0,0,1538024370.9461513
0,0,1538024372.3212078
0,24305,1538024373.0711925
31941,5972,1538024373.336843
0,0,1538024374.7119365
0,65672,1538024375.6182253
0,3705,1538024376.3526082
5491,0,1538024377.3839245
29245,95169,1538024378.1339233
0,38034,1538024379.3371003
0,0,1538024380.7121708
0,0,1538024382.0872505
0,0,1538024383.4779003
0,0,1538024384.8529952
0,0,1538024386.2280254
0,48112,1538024387.1343112
14133,8397,1538024387.5093594
0,34414,1538024388.3687322
64110,58252,1538024388.5875275
0,40931,1538024389.556324
0,0,1538024390.93138
0,0,1538024392.3220336
0,71365,1538024393.0877223
3777,62749,1538024393.775216
67761,3526,1538024394.0408556
0,3742,1538024394.790921
0,27711,1538024395.6190536
49666,64768,1538024395.9159431
0,5778,1538024397.0410187
0,0,1538024398.416075
18377,7686,1538024399.2442105
0,33654,1538024400.1973686
0,0,1538024401.5724614
0,0,1538024402.947519
0,63056,1538024404.0256584
0,31644,1538024405.244464
0,0,1538024406.619551
29807,4570,1538024407.4945405
8952,11357,1538024407.6976738
0,65297,1538024408.4789627
12483,39449,1538024409.0571573
58571,25567,1538024409.5727606
0,2960,1538024410.5103405
5715,56559,1538024410.6665967
28642,35347,1538024410.885357
58991,6146,1538024411.0728261
27940,1112,1538024411.869742
23617,42800,1538024412.1822586
0,42110,1538024413.1822972
0,94285,1538024414.1042123
24419,74773,1538024414.4948525
3555,84359,1538024414.7292259
11448,20138,1538024415.4636388
0,193477,1538024416.369939
15096,55936,1538024416.8230839
9104,65377,1538024417.2606053
0,2311,1538024417.9950414
20471,8777,1538024418.3856494
3551,0,1538024419.7451134
0,0,1538024421.120173
0,8363,1538024422.198311
0,4125,1538024423.1202197
0,85683,1538024424.1202693
0,37465,1538024425.3078518
14068,35251,1538024425.839125
5372,6177,1538024426.0578544
0,48863,1538024427.0735207
0,5780,1538024428.276697
0,72042,1538024429.1361415
0,46387,1538024430.386196
0,0,1538024431.7768476
0,5715,1538024432.7300425
0,0,1538024434.1207025
22524,6288,1538024434.386347
0,42323,1538024435.4176605
0,0,1538024436.8083436
0,4919,1538024437.7458842
29286,6793,1538024438.1677778
0,93027,1538024439.2771676
0,124905,1538024440.152235
13829,47791,1538024440.4647198
0,0,1538024441.8398147
16778,15846,1538024442.1835456
0,40105,1538024443.3710926
26291,0,1538024444.168033
0,48229,1538024444.9493172
0,38069,1538024446.1524565
19572,84628,1538024446.714977
3424,5181,1538024447.1368816
4429,74695,1538024447.308764
0,8300,1538024448.0275722
17414,27788,1538024448.4182165
0,31320,1538024449.621393
0,0,1538024450.9964526
0,0,1538024452.387142
27169,5381,1538024452.7621253
0,42029,1538024453.543391
16713,2497,1538024453.9809222
0,35142,1538024454.9653385
0,0,1538024456.340406
0,56404,1538024457.63736
0,2647,1538024458.3717382
2619,0,1538024459.1686504
0,2951,1538024459.8718162
0,0,1538024461.2468886
0,1189,1538024462.5906963
12425,5402,1538024462.8094268
0,45634,1538024463.9188464
0,0,1538024465.2939062
0,8658,1538024466.2626991
0,3404,1538024467.6377873
0,0,1538024469.0128481
0,0,1538024470.3878777
0,67317,1538024471.747307
9005,120262,1538024472.1223562
23554,7853,1538024472.4504974
0,35880,1538024473.450503
0,4703,1538024474.3880498
0,4850,1538024475.466223
0,48566,1538024476.638143
0,39386,1538024477.8256934
29357,4478,1538024478.4038446
0,39328,1538024479.3257558
0,0,1538024480.7008479
0,0,1538024482.0915148
21871,4126,1538024482.5446453
0,36638,1538024483.497808
0,0,1538024484.8729007
0,3445,1538024485.7635646
0,9692,1538024486.7323341
11530,52992,1538024487.2011263
0,35406,1538024488.4980562
0,0,1538024489.8731146
0,0,1538024491.2637997
0,76471,1538024492.3419383
3883,1907,1538024492.5763266
0,33912,1538024493.5919826
0,200495,1538024494.5608149
0,40407,1538024495.310816
32356,16878,1538024495.8264952
900,2990,1538024495.9202273
0,39183,1538024496.904668
26416,7648,1538024497.7796803
0,30121,1538024498.6547084
0,3781,1538024499.8266346
0,0,1538024501.2017252
0,65715,1538024502.483029
0,32940,1538024503.6861691
0,54119,1538024504.6393394
0,29581,1538024505.811267
0,0,1538024507.1863565
21635,9048,1538024507.6395006
0,44741,1538024508.7645154
0,0,1538024510.139609
11669,17413,1538024510.7958536
0,6686,1538024511.561543
0,69557,1538024512.5772133
0,59124,1538024513.7803552
0,4563,1538024514.5616715
0,0,1538024515.9367313
0,7021,1538024516.968025
7083,5769,1538024517.7649338
0,40689,1538024518.8274794
0,0,1538024520.2025292
0,0,1538024521.5776
0,77958,1538024522.6557493
0,34398,1538024523.8589098
0,0,1538024525.234002
0,0,1538024526.624655
0,46386,1538024527.6716082
0,35133,1538024528.874786
0,0,1538024530.2498274
0,7901,1538024531.0155017
0,4424,1538024531.9998982
0,0,1538024533.3749452
23509,73418,1538024534.046844
1222,530,1538024534.3750198
6342,7593,1538024534.5624971
546,73250,1538024534.8750246
0,0,1538024536.2500691
0,0,1538024537.6251602
27689,2573,1538024538.2814138
0,8336,1538024539.5939958
0,0,1538024540.969053
0,0,1538024542.3597038
0,72428,1538024543.4534998
68721,39511,1538024544.2660365
5669,107901,1538024544.5629213
8153,68985,1538024544.7347968
0,5735,1538024545.4379625
0,0,1538024546.8130534
0,3423,1538024547.547428
0,3248,1538024548.2662423
37328,102069,1538024548.9537494
20907,12143,1538024549.1881537
25818,68915,1538024549.45376
20305,9220,1538024549.594421
29638,85081,1538024549.8444316
12610,19396,1538024550.1569104
0,4830,1538024551.2663696
0,0,1538024552.6570492
0,79201,1538024554.0008252
15218,57795,1538024554.6883512
27453,32927,1538024555.2196317
0,0,1538024556.579097
0,0,1538024557.9697862
0,65392,1538024559.0323265
0,73794,1538024559.8136091
0,32012,1538024560.9855278
0,0,1538024562.3605816
0,0,1538024563.7356248
23111,135456,1538024564.360679
33024,2614,1538024564.673161
4696,71085,1538024564.8138049
0,5433,1538024565.7044573
0,8851,1538024566.9545398
0,0,1538024568.3295681
0,29047,1538024569.5639951
0,0,1538024570.9390857
0,0,1538024572.3141475
0,2429,1538024573.1423051
24832,106775,1538024574.0329173
16185,2386,1538024574.2361019
0,8655,1538024574.9392202
0,0,1538024576.3143146
0,32496,1538024577.3299847
0,0,1538024578.7050433
27356,3993,1538024579.1737752
0,45757,1538024580.2207332
0,5236,1538024581.595761
0,1692,1538024582.6583374
0,0,1538024584.0333574
0,6214,1538024585.3459332
0,0,1538024586.7210104
14360,1715,1538024587.189783
0,40074,1538024588.1897914
0,2376,1538024589.1586154
0,8585,1538024590.3461678
0,34181,1538024591.3149588
22129,3412,1538024591.6899753
9674,6915,1538024592.314983
10573,0,1538024593.190037
0,0,1538024594.56506
0,0,1538024595.955751
0,89413,1538024597.0495484
47925,147296,1538024597.362058
0,24592,1538024598.0964983
0,6399,1538024598.7996223
0,33810,1538024599.5965285
0,0,1538024600.9716222
0,0,1538024602.3466806
20029,3876,1538024603.1748414
0,33579,1538024604.253011
0,0,1538024605.62807
0,0,1538024607.018755
0,56713,1538024608.0812705
0,56386,1538024608.8938358
0,33607,1538024610.050136
0,8739,1538024611.3470464
0,0,1538024612.722095
9814,1418,1538024613.2690227
0,3180,1538024614.2534406
0,0,1538024615.644096
0,0,1538024617.0191817
0,0,1538024618.3942409
0,75786,1538024619.3317835
0,41576,1538024620.534959
0,0,1538024621.9256136
0,5362,1538024623.3007019
0,0,1538024624.6757603
0,0,1538024626.050821
0,71043,1538024627.300874
0,30272,1538024628.5040324
15956,5616,1538024628.9415367
0,55779,1538024629.8791091
0,38521,1538024631.097879
0,0,1538024632.4729698
0,69192,1538024633.769866
0,45236,1538024634.8949482
0,44036,1538024636.0981247
60331,134698,1538024636.879387
22134,96831,1538024637.0981324
0,39830,1538024638.3325775
0,0,1538024639.7076187
43438,9423,1538024640.1451697
0,42685,1538024641.1451862
0,5829,1538024642.348392
0,5929,1538024643.2859325
18334,14028,1538024643.6921635
0,43524,1538024644.8641095
5573,6568,1538024645.2235146
0,34145,1538024646.207899
0,5993,1538024646.957934
0,0,1538024648.3329966
0,0,1538024649.7080836
0,0,1538024651.098736
0,3586,1538024652.0206823
0,0,1538024653.3957393
0,144602,1538024654.2707605
0,104353,1538024655.1926923
0,42615,1538024656.3958678
0,0,1538024657.7709289
0,0,1538024659.1615796
0,80081,1538024660.0366156
4102,47503,1538024660.2085323
0,34654,1538024661.4116771
0,0,1538024662.7867393
0,0,1538024664.1774137
0,62582,1538024665.2399642
0,32416,1538024666.443145
0,5112,1538024667.5682235
0,0,1538024668.94328
0,65624,1538024670.271466
0,44314,1538024671.5214827
0,13040,1538024672.8340402
0,1087,1538024673.8340795
0,0,1538024675.224801
0,6607,1538024676.3967235
0,0,1538024677.7717552
0,7479,1538024679.0374632
0,69122,1538024680.3343942
0,40768,1538024681.56879
0,0,1538024682.959472
0,0,1538024684.3345635
0,0,1538024685.7095926
0,0,1538024687.1002774
0,2725,1538024687.975346
6598,2311,1538024688.5378685
0,30799,1538024689.5691621
24485,10230,1538024689.8816452
0,44098,1538024690.9598472
0,0,1538024692.3349056
0,4403,1538024693.4599543
34455,145598,1538024694.0693212
816,36239,1538024694.2724895
691,7047,1538024694.6475077
61097,15383,1538024694.8037326
0,6080,1538024695.5381668
0,0,1538024696.9132307
0,6750,1538024697.9914
0,0,1538024699.366458
0,3286,1538024700.5696075
0,0,1538024701.944692
0,73440,1538024703.0384572
18765,5792,1538024703.3822548
0,0,1538024704.7572808
0,0,1538024706.132373
0,0,1538024707.5074317
0,4694,1538024708.3355622
0,0,1538024709.710649
0,7453,1538024710.8044128
0,10260,1538024711.6638336
0,0,1538024713.038897
0,40610,1538024714.0232987
0,6204,1538024715.195259
0,0,1538024716.5859005
0,0,1538024717.9610035
18054,53169,1538024718.3984935
0,33258,1538024719.5704482
0,0,1538024720.945507
0,0,1538024722.3361623
0,0,1538024723.7268252
0,37448,1538024724.9613044
0,1685,1538024725.6644564
0,3314,1538024726.945746
0,0,1538024728.3208227
11759,5477,1538024728.977054
0,37305,1538024729.9771423
0,0,1538024731.3678002
0,0,1538024732.7428563
0,158145,1538024733.8991513
20186,152104,1538024734.5710576
3180,66165,1538024734.7273145
0,6896,1538024735.680512
0,0,1538024737.0555706
0,6302,1538024737.9149642
2080,3018,1538024738.36812
7765,2349,1538024739.118129
0,30952,1538024740.0400422
0,64214,1538024741.2900953
0,37061,1538024742.4932718
10612,0,1538024743.2902133
12533,0,1538024744.6183941
16567,0,1538024745.6340628
0,0,1538024747.009122
14082,112683,1538024747.634115
32437,7092,1538024747.7747378
0,14659,1538024748.5091863
24795,18693,1538024748.649786
33738,10096,1538024749.29045
0,50515,1538024750.2905135
0,49662,1538024751.1030467
0,35481,1538024752.3218298
0,0,1538024753.696873
25417,6015,1538024753.8999991
68155,79132,1538024754.2437742
0,0,1538024755.6188662
0,0,1538024756.9939234
0,0,1538024758.3846087
17975,0,1538024759.7596376
0,0,1538024761.134704
0,0,1538024762.5253968
0,0,1538024763.9004347
32499,65465,1538024764.2441988
4613,8876,1538024764.681754
7572,4563,1538024765.1192698
0,0,1538024766.4787111
0,49538,1538024767.4631221
0,34615,1538024768.6506732
30708,9021,1538024769.4163313
0,43793,1538024770.4007473
0,0,1538024771.7757778
0,0,1538024773.1664932
0,0,1538024774.5415492
0,0,1538024775.9478242
33046,65473,1538024776.4791315
29689,18502,1538024776.6510165
32823,23014,1538024776.9322429
0,72283,1538024778.1198285
0,43396,1538024779.3386295
0,0,1538024780.713689
0,0,1538024782.104346
0,6603,1538024783.1981704
