1545650699.0,185,121.3,140.0,16.3,59
1545650709.0,187,125.8,146.0,16.3,59
1545650719.0,189,128.5,149.0,16.3,59
1545650729.0,190,131.2,151.0,16.3,59
1545650739.0,190,130.3,152.0,16.3,59
1545650749.0,188,127.6,148.0,16.4,62
1545650759.0,188,126.7,150.0,16.4,62
1545650769.0,188,126.7,148.0,16.4,62
1545650779.0,189,128.5,153.0,16.5,61
1545650789.0,189,128.5,154.0,16.5,61
1545650799.0,188,127.6,152.0,16.5,61
1545650809.0,189,128.5,149.0,16.7,60
1545650819.0,189,129.4,149.0,16.7,60
1545650829.0,191,133.0,157.0,16.7,60
1545650839.0,191,133.0,158.0,16.8,59
1545650849.0,191,133.9,156.0,16.8,59
1545650859.0,191,133.9,151.0,16.8,59
1545650869.0,192,135.7,153.0,16.9,59
1545650879.0,192,135.7,157.0,16.9,59
1545650889.0,192,134.8,161.0,16.9,59
1545650899.0,191,132.1,160.0,17.0,58
1545650909.0,189,128.5,155.0,17.0,58
1545650919.0,188,126.7,152.0,17.0,58
1545650929.0,190,130.3,155.0,17.1,59
1545650939.0,191,133.9,157.0,17.1,59
1545650949.0,192,134.8,158.0,17.1,59
1545650959.0,191,132.1,155.0,17.1,59
1545650969.0,188,126.7,152.0,17.1,59
1545650979.0,187,125.8,149.0,17.3,61
1545650989.0,188,126.7,150.0,17.3,61
1545650999.0,189,128.5,147.0,17.3,61
1545651009.0,190,130.3,148.0,17.4,60
1545651019.0,190,130.3,149.0,17.4,60
1545651029.0,190,131.2,154.0,17.4,60
1545651039.0,188,126.7,146.0,17.6,59
1545651049.0,187,125.8,146.0,17.6,59
1545651059.0,187,124.9,144.0,17.6,59
1545651069.0,190,130.3,154.0,17.6,59
1545651079.0,192,134.8,156.0,17.6,59
1545651089.0,192,135.7,162.0,17.8,58
1545651099.0,191,133.9,161.0,17.8,58
1545651109.0,191,133.9,162.0,17.8,58
1545651119.0,192,135.7,160.0,17.9,57
1545651129.0,192,135.7,160.0,17.9,57
1545651139.0,192,135.7,159.0,17.9,57
1545651149.0,191,133.9,160.0,18.0,57
1545651159.0,190,130.3,156.0,18.0,57
1545651169.0,191,133.0,159.0,18.0,57
1545651179.0,192,134.8,158.0,18.1,57
1545651189.0,193,137.5,159.0,18.1,57
1545651199.0,192,134.8,159.0,18.1,57
1545651209.0,191,133.9,159.0,18.2,57
1545651219.0,192,135.7,161.0,18.2,57
1545651229.0,192,134.8,158.0,18.2,57
1545651239.0,191,133.0,157.0,18.3,56
1545651249.0,191,133.0,157.0,18.3,56
1545651259.0,191,133.9,160.0,18.3,56
1545651269.0,192,134.8,161.0,18.3,56
1545651279.0,191,133.0,160.0,18.3,56
1545651289.0,191,132.1,159.0,18.3,56
1545651299.0,191,132.1,156.0,18.4,56
1545651309.0,191,132.1,155.0,18.4,56
1545651319.0,190,131.2,151.0,18.4,56
1545651329.0,189,129.4,152.0,18.4,56
1545651339.0,191,133.9,156.0,18.4,56
1545651349.0,192,134.8,159.0,18.4,56
1545651359.0,192,135.7,158.0,18.4,55
1545651369.0,191,133.0,158.0,18.4,55
1545651379.0,191,133.0,157.0,18.4,55
1545651389.0,192,134.8,159.0,18.4,55
1545651399.0,193,136.6,162.0,18.4,55
1545651409.0,192,135.7,161.0,18.4,55
1545651419.0,192,134.8,158.0,18.4,55
1545651429.0,192,134.8,156.0,18.4,55
1545651439.0,191,133.9,154.0,18.4,55
1545651449.0,192,134.8,157.0,18.4,55
1545651459.0,192,134.8,157.0,18.4,55
1545651469.0,191,133.0,156.0,18.4,55
1545651479.0,191,133.0,160.0,18.4,55
1545651489.0,192,135.7,164.0,18.4,55
1545651499.0,193,136.6,165.0,18.4,55
1545651509.0,193,136.6,164.0,18.4,56
1545651519.0,191,133.9,157.0,18.4,56
1545651529.0,193,137.5,163.0,18.4,56
1545651539.0,194,138.4,162.0,18.4,55
1545651549.0,194,139.3,164.0,18.4,55
1545651559.0,194,138.4,164.0,18.4,55
1545651569.0,194,139.3,163.0,18.5,55
1545651579.0,194,139.3,162.0,18.5,55
1545651589.0,193,137.5,156.0,18.5,55
1545651599.0,193,136.6,159.0,18.5,55
1545651609.0,193,136.6,163.0,18.5,55
1545651619.0,193,137.5,168.0,18.5,55
1545651629.0,193,136.6,167.0,18.5,55
1545651639.0,192,135.7,166.0,18.5,55
1545651649.0,192,134.8,165.0,18.5,55
1545651693.0,193,137.5,168.0,18.5,55
1545651703.0,190,131.2,161.0,18.5,55
1545651713.0,191,132.1,154.0,18.4,55
1545651723.0,189,129.4,150.0,18.4,55
1545651733.0,189,129.4,148.0,18.4,55
1545651743.0,189,129.4,150.0,18.4,55
1545651753.0,190,131.2,153.0,18.4,55
1545651763.0,191,133.9,155.0,18.4,55
1545651773.0,191,133.9,155.0,18.4,56
1545651783.0,191,133.0,155.0,18.4,56
1545651793.0,191,132.1,158.0,18.4,56
1545651803.0,191,132.1,158.0,18.5,56
1545651813.0,191,133.9,162.0,18.5,56
1545651823.0,191,133.0,159.0,18.5,56
1545651833.0,192,134.8,162.0,18.5,56
1545651843.0,191,133.0,161.0,18.5,56
1545651853.0,191,133.9,163.0,18.5,56
1545651863.0,191,132.1,160.0,18.5,56
1545651873.0,191,133.0,159.0,18.5,56
1545651883.0,191,133.0,158.0,18.5,56
1545651893.0,191,133.0,157.0,18.5,56
1545651903.0,191,133.0,155.0,18.5,56
1545651913.0,192,134.8,159.0,18.5,56
1545651923.0,193,136.6,162.0,18.5,56
1545651933.0,193,136.6,162.0,18.5,56
1545651943.0,191,133.9,161.0,18.5,56
1545651953.0,192,135.7,162.0,18.5,56
1545651963.0,194,138.4,169.0,18.5,56
1545651973.0,193,137.5,167.0,18.5,56
1545651983.0,193,136.6,165.0,18.5,56
1545651993.0,192,135.7,158.0,18.5,56
1545652003.0,193,137.5,161.0,18.5,56
1545652013.0,192,134.8,158.0,18.5,56
1545652023.0,191,133.0,158.0,18.5,56
1545652033.0,189,129.4,157.0,18.5,56
1545652043.0,190,131.2,159.0,18.5,56
1545652053.0,191,133.0,160.0,18.5,56
1545652063.0,192,134.8,157.0,18.5,56
1545652073.0,192,134.8,158.0,18.5,55
1545652083.0,192,135.7,157.0,18.5,55
1545652093.0,191,133.9,154.0,18.5,55
1545652103.0,193,137.5,160.0,18.5,55
1545652113.0,193,136.6,160.0,18.5,55
1545652123.0,194,138.4,165.0,18.5,55
1545652133.0,194,138.4,168.0,18.5,55
1545652143.0,193,136.6,169.0,18.5,55
1545652153.0,193,137.5,167.0,18.5,55
1545652163.0,193,137.5,163.0,18.5,56
1545652173.0,195,140.2,164.0,18.5,56
1545652183.0,194,139.3,164.0,18.5,56
1545652193.0,193,137.5,160.0,18.5,56
1545652203.0,193,136.6,157.0,18.5,56
1545652213.0,192,134.8,152.0,18.5,56
1545652223.0,193,137.5,156.0,18.5,56
1545652233.0,193,137.5,160.0,18.5,56
1545652243.0,194,138.4,164.0,18.5,56
1545652253.0,192,135.7,159.0,18.5,56
1545652263.0,193,136.6,160.0,18.5,56
1545652273.0,193,137.5,161.0,18.5,56
1545652283.0,195,140.2,168.0,18.4,56
1545652293.0,196,142.0,169.0,18.4,56
1545652303.0,196,142.0,172.0,18.4,56
1545652313.0,196,142.0,169.0,18.4,55
1545652323.0,195,141.1,167.0,18.4,55
1545652333.0,194,139.3,164.0,18.4,55
1545652343.0,192,135.7,165.0,18.4,55
1545652353.0,191,133.9,161.0,18.4,55
1545652363.0,191,133.0,158.0,18.4,55
1545652373.0,193,136.6,160.0,18.4,55
1545652383.0,196,142.0,168.0,18.4,55
1545652393.0,197,143.8,170.0,18.4,55
1545652403.0,197,144.7,172.0,18.4,56
1545652413.0,195,141.1,166.0,18.4,56
1545652423.0,195,140.2,169.0,18.4,56
1545652433.0,193,137.5,164.0,18.4,56
1545652443.0,193,137.5,164.0,18.4,56
1545652453.0,195,141.1,167.0,18.4,56
1545652463.0,195,140.2,168.0,18.3,56
1545652473.0,197,143.8,173.0,18.3,56
1545652483.0,196,142.0,170.0,18.3,56
1545652493.0,196,142.0,170.0,18.3,56
1545652503.0,194,138.4,164.0,18.3,56
1545652513.0,193,136.6,162.0,18.3,56
1545652523.0,193,136.6,162.0,18.3,56
1545652533.0,194,139.3,165.0,18.3,56
1545652543.0,196,142.0,170.0,18.3,56
1545652553.0,196,142.0,170.0,18.3,56
1545652563.0,198,145.6,179.0,18.3,56
1545652573.0,198,147.3,182.0,18.3,56
1545652583.0,198,147.3,180.0,18.3,56
1545652593.0,197,143.8,176.0,18.3,56
1545652603.0,196,142.9,173.0,18.3,56
1545652613.0,195,141.1,170.0,18.3,56
1545652623.0,197,144.7,173.0,18.3,56
1545652633.0,198,145.6,174.0,18.3,56
1545652643.0,198,146.4,173.0,18.3,56
1545652653.0,198,147.3,176.0,18.3,56
1545652663.0,197,143.8,170.0,18.3,56
1545652673.0,196,142.0,168.0,18.3,56
1545652683.0,195,141.1,168.0,18.3,56
1545652693.0,197,143.8,172.0,18.3,56
1545652703.0,198,145.6,172.0,18.3,57
1545652713.0,199,148.2,175.0,18.3,57
1545652723.0,199,148.2,175.0,18.3,57
1545652733.0,198,146.4,176.0,18.3,57
1545652743.0,197,144.7,173.0,18.3,57
1545652753.0,197,144.7,170.0,18.3,58
1545652763.0,198,145.6,169.0,18.3,58
1545652773.0,197,144.7,168.0,18.3,58
1545652783.0,197,144.7,170.0,18.2,58
1545652793.0,197,143.8,170.0,18.2,58
1545652803.0,198,145.6,171.0,18.2,58
1545652813.0,198,145.6,173.0,18.3,59
1545652823.0,196,142.9,169.0,18.3,59
1545652833.0,195,140.2,168.0,18.3,59
1545652843.0,196,142.0,170.0,18.3,59
1545652853.0,196,142.0,174.0,18.3,59
1545652863.0,197,143.8,172.0,18.3,59
1545652873.0,196,142.0,171.0,18.2,58
1545652883.0,196,142.9,173.0,18.2,58
1545652893.0,196,142.0,175.0,18.2,58
1545652903.0,195,140.2,169.0,18.2,58
1545652913.0,196,142.0,165.0,18.2,58
1545652923.0,195,141.1,166.0,18.2,58
1545652933.0,196,142.9,169.0,18.2,57
1545652943.0,195,141.1,171.0,18.2,57
1545652953.0,197,143.8,173.0,18.2,57
1545652963.0,198,145.6,174.0,18.3,57
1545652973.0,198,147.3,175.0,18.3,57
1545652983.0,200,150.0,177.0,18.3,57
1545652993.0,202,151.8,180.0,18.3,57
1545653003.0,201,150.9,182.0,18.3,57
1545653013.0,201,150.9,180.0,18.3,57
1545653023.0,199,148.2,178.0,18.4,57
1545653033.0,199,148.2,174.0,18.4,57
1545653043.0,199,148.2,174.0,18.4,57
1545653053.0,198,147.3,178.0,18.4,57
1545653063.0,199,148.2,179.0,18.4,57
1545653073.0,198,146.4,174.0,18.4,57
1545653083.0,198,147.3,176.0,18.4,57
1545653093.0,199,149.1,177.0,18.4,57
1545653103.0,200,150.0,182.0,18.4,57
1545653113.0,200,150.0,181.0,18.4,57
1545653123.0,200,150.0,178.0,18.4,57
1545653133.0,204,153.6,182.0,18.4,57
1545653143.0,203,152.7,179.0,18.4,57
1545653153.0,204,153.6,183.0,18.4,57
1545653163.0,203,152.7,182.0,18.4,57
1545653173.0,206,155.4,185.0,18.3,57
1545653183.0,205,154.5,190.0,18.3,57
1545653193.0,206,155.4,188.0,18.3,57
1545653203.0,202,151.8,186.0,18.3,57
1545653213.0,204,153.6,181.0,18.3,57
1545653223.0,205,154.5,185.0,18.3,57
1545653233.0,209,158.1,188.0,18.3,57
1545653243.0,209,159.0,187.0,18.3,57
1545653253.0,207,156.3,182.0,18.3,57
1545653263.0,204,153.6,182.0,18.3,57
1545653273.0,203,152.7,184.0,18.3,57
1545653283.0,204,153.6,181.0,18.3,57
1545653293.0,203,152.7,179.0,18.2,57
1545653303.0,203,152.7,182.0,18.2,57
1545653313.0,205,154.5,187.0,18.2,57
1545653323.0,205,154.5,190.0,18.2,58
1545653333.0,204,153.6,188.0,18.2,58
1545653343.0,203,152.7,189.0,18.2,58
1545653353.0,205,154.5,188.0,18.2,57
1545653363.0,207,156.3,189.0,18.2,57
1545653373.0,210,159.9,191.0,18.2,57
1545653383.0,208,157.2,191.0,18.2,58
1545653393.0,205,154.5,189.0,18.2,58
1545653403.0,198,147.3,179.0,18.2,58
1545653413.0,200,150.0,179.0,18.1,58
1545653423.0,205,154.5,183.0,18.1,58
1545653433.0,210,159.9,190.0,18.1,58
1545653750.0,209,158.1,189.0,18.1,58
1545654060.0,214,163.5,193.0,17.7,58
1545654370.0,222,171.6,203.0,17.5,59
1545654680.0,224,173.3,203.0,17.5,60
1545654732.0,218,168.0,194.0,17.4,60
1545654742.0,224,173.3,210.0,17.4,60
1545654752.0,223,172.4,205.0,17.4,60
1545654762.0,226,176.0,210.0,17.4,60
1545654772.0,233,182.3,216.0,17.4,60
1545654782.0,234,184.1,220.0,17.4,60
1545654792.0,234,184.1,220.0,17.4,60
1545654802.0,230,179.6,215.0,17.4,60
1545654812.0,233,183.2,220.0,17.4,60
1545655132.0,236,185.9,222.0,16.8,62
1545655442.0,241,191.3,230.0,16.6,62
1545655752.0,244,194.0,227.0,16.4,63
1545656062.0,252,202.0,237.0,16.3,64
1545656372.0,257,207.4,244.0,16.2,65
1545656682.0,255,204.7,240.0,16.0,65
1545656992.0,266,216.4,259.0,15.9,66
1545657302.0,264,213.7,258.0,15.9,66
1545657612.0,265,214.6,254.0,15.8,67
1545657922.0,268,218.2,265.0,15.8,66
1545658232.0,276,226.2,263.0,15.6,68
1545658542.0,271,220.9,265.0,15.6,68
1545658852.0,269,219.1,253.0,15.6,68
1545659162.0,276,226.2,264.0,15.6,69
1545659472.0,273,223.6,259.0,15.6,69
1545659782.0,282,232.5,277.0,15.6,69
1545660092.0,295,245.1,289.0,15.6,70
1545660402.0,289,238.8,280.0,15.5,71
1545660712.0,285,235.2,276.0,15.5,70
1545661022.0,284,234.3,275.0,15.5,71
1545661332.0,289,238.8,282.0,15.4,72
1545661642.0,294,244.2,286.0,15.4,71
1545661952.0,291,241.5,285.0,15.2,72
1545662262.0,303,252.2,296.0,15.3,72
1545662572.0,305,254.9,299.0,15.2,72
1545662882.0,295,245.1,271.0,15.3,72
1545663192.0,299,249.6,289.0,15.1,73
1545663502.0,290,240.6,279.0,15.3,72
1545663812.0,288,237.9,284.0,15.4,72
1545664122.0,291,241.5,276.0,15.4,72
1545664432.0,295,245.1,293.0,15.1,72
1545664742.0,290,240.6,283.0,15.2,73
1545665052.0,304,254.0,297.0,15.1,73
1545665362.0,304,253.1,297.0,15.2,73
1545665672.0,294,244.2,288.0,14.8,74
1545665982.0,300,250.4,293.0,14.8,74
1545666292.0,295,245.1,284.0,14.9,74
1545666602.0,298,248.7,290.0,15.0,74
1545666912.0,299,249.6,286.0,15.0,74
1545667222.0,293,243.3,286.0,15.0,74
1545668140.0,307,256.7,295.0,15.2,73
1545669050.0,297,247.8,288.0,15.3,73
1545669960.0,334,283.6,335.0,15.1,74
1545670870.0,347,297.1,341.0,15.3,73
1545671780.0,355,305.1,365.0,15.4,72
1545672690.0,349,298.9,349.0,14.9,74
1545673600.0,355,305.1,356.0,14.8,74
1545674510.0,360,309.6,354.0,14.5,74
1545675420.0,362,312.3,374.0,14.5,74
1545676330.0,356,306.0,354.0,14.4,75
1545677240.0,366,315.9,372.0,14.2,75
1545678150.0,368,317.7,367.0,14.3,74
1545679060.0,374,324.0,368.0,14.3,73
1545679970.0,367,316.8,371.0,14.1,74
1545680880.0,377,327.6,374.0,13.7,74
1545681790.0,375,324.9,381.0,13.5,74
1545682700.0,378,328.4,388.0,13.2,75
1545683610.0,390,340.1,395.0,13.3,74
1545684520.0,399,349.1,394.0,13.2,75
1545685430.0,387,337.4,379.0,13.2,74
1545686340.0,400,350.0,404.0,12.8,75
1545687250.0,401,350.9,397.0,12.8,74
1545688160.0,399,349.1,400.0,12.6,75
1545689070.0,399,349.1,407.0,12.8,74
1545689980.0,398,348.2,408.0,12.5,75
1545690890.0,395,345.5,400.0,12.7,74
1545691800.0,391,341.0,390.0,12.5,75
1545692710.0,392,341.9,388.0,12.7,73
1545693611.0,390,340.1,390.0,12.4,74
1545694521.0,389,339.2,379.0,12.6,74
1545695431.0,384,333.8,378.0,12.2,74
1545696341.0,379,329.3,369.0,12.1,74
1545697251.0,377,327.6,381.0,12.3,74
1545698161.0,399,349.1,396.0,11.8,74
1545699071.0,394,344.6,390.0,11.7,74
1545699981.0,378,328.4,380.0,11.9,74
1545700891.0,390,340.1,391.0,11.9,73
1545701801.0,405,356.2,410.0,12.0,73
1545702711.0,401,350.9,395.0,11.8,73
1545703621.0,415,371.5,423.0,11.4,75
1545704531.0,417,374.2,427.0,11.4,74
1545705441.0,421,381.3,432.0,11.6,74
1545706351.0,420,379.6,442.0,11.9,74
1545706810.0,410,364.3,402.0,11.8,75
1545706820.0,418,376.9,432.0,11.8,75
1545706830.0,415,371.5,436.0,11.8,75
1545706840.0,415,371.5,432.0,11.8,75
1545706850.0,413,368.8,429.0,11.8,75
1545706860.0,417,374.2,431.0,11.8,75
1545706870.0,413,368.8,428.0,11.8,75
1545706880.0,418,376.0,442.0,11.8,75
1545706890.0,416,373.3,432.0,11.8,76
1545706900.0,417,374.2,434.0,11.8,76
1545706910.0,415,371.5,421.0,11.8,76
1545706920.0,415,372.4,424.0,11.8,76
1545706930.0,419,377.8,425.0,11.8,76
1545706940.0,417,374.2,420.0,11.8,76
1545706950.0,420,379.6,431.0,11.8,76
1545706960.0,418,376.0,434.0,11.8,76
1545706970.0,421,381.3,442.0,11.8,76
1545706980.0,418,376.0,436.0,11.9,76
1545706990.0,420,378.7,434.0,11.9,76
1545707000.0,419,377.8,436.0,11.9,76
1545707010.0,420,378.7,431.0,11.9,76
1545707020.0,418,376.0,430.0,11.9,76
1545707030.0,419,377.8,427.0,11.9,76
1545707040.0,420,379.6,432.0,11.9,76
1545707050.0,421,380.4,434.0,11.9,76
1545707060.0,420,379.6,437.0,11.9,76
1545707070.0,423,383.1,437.0,11.9,76
1545707080.0,424,384.9,434.0,11.9,76
1545707090.0,424,384.9,433.0,11.9,76
1545707100.0,421,380.4,428.0,11.9,76
1545707110.0,421,380.4,432.0,11.9,76
1545707120.0,421,380.4,433.0,11.9,76
1545707130.0,424,384.9,439.0,11.9,76
1545707140.0,420,378.7,435.0,11.9,76
1545707150.0,418,376.9,435.0,11.9,76
1545707160.0,420,378.7,443.0,11.9,76
1545707170.0,423,383.1,450.0,11.9,76
1545707180.0,423,384.0,450.0,11.9,76
1545707190.0,423,383.1,447.0,11.9,76
1545707200.0,424,385.8,443.0,11.9,76
1545707210.0,423,383.1,442.0,11.9,76
1545707220.0,424,384.9,445.0,11.9,76
1545707230.0,422,382.2,442.0,11.9,76
1545707240.0,424,384.9,445.0,11.9,76
1545707250.0,422,382.2,438.0,12.0,76
1545707260.0,419,377.8,429.0,12.0,76
1545707270.0,419,377.8,425.0,12.0,76
1545707280.0,416,373.3,424.0,12.1,76
1545707290.0,416,373.3,434.0,12.1,76
1545707300.0,417,375.1,434.0,12.1,76
1545707310.0,419,377.8,439.0,12.1,76
1545707320.0,419,377.8,428.0,12.1,76
1545707330.0,417,375.1,432.0,12.1,76
1545707340.0,417,374.2,428.0,12.1,76
1545707350.0,418,376.9,434.0,12.1,76
1545707360.0,423,383.1,435.0,12.1,76
1545707370.0,420,379.6,429.0,12.2,76
1545707380.0,419,377.8,429.0,12.2,76
1545707390.0,414,370.6,424.0,12.2,76
1545707710.0,411,366.1,424.0,12.3,75
1545708020.0,411,365.2,429.0,12.5,75
1545708330.0,417,375.1,432.0,12.6,75
1545708640.0,420,378.7,459.0,12.8,75
1545708950.0,423,383.1,446.0,13.1,74
1545709260.0,434,400.2,464.0,13.1,75
1545709570.0,430,393.9,469.0,13.2,75
1545709880.0,428,392.1,460.0,13.5,74
1545710190.0,425,386.7,461.0,13.8,73
1545710500.0,417,374.2,444.0,14.1,73
1545710810.0,402,351.8,413.0,14.1,73
1545711120.0,399,349.1,425.0,14.4,73
1545711430.0,399,349.1,409.0,14.5,72
1545711740.0,400,350.0,418.0,14.6,70
1545712050.0,408,360.7,429.0,14.9,68
1545712360.0,409,362.5,430.0,15.1,67
1545712670.0,404,354.4,424.0,15.2,67
1545712980.0,405,356.2,425.0,15.3,67
1545713290.0,404,355.3,426.0,15.3,66
1545713600.0,359,308.7,373.0,15.5,65
1545713910.0,294,244.2,294.0,15.6,63
1545714220.0,257,207.4,243.0,15.7,62
1545714530.0,250,200.2,235.0,15.8,61
1545714840.0,242,192.2,228.0,15.8,60
1545715150.0,232,181.4,210.0,16.0,59
1545715460.0,242,192.2,229.0,16.2,59
1545715770.0,236,185.9,219.0,16.3,59
1545716080.0,222,171.6,205.0,16.3,58
1545716390.0,225,175.1,208.0,16.5,56
1545716700.0,229,178.7,215.0,16.5,56
1545717010.0,233,182.3,221.0,16.6,55
1545717320.0,246,195.8,234.0,16.5,55
1545717630.0,241,190.4,234.0,16.6,54
1545717940.0,206,155.4,176.0,16.7,53
1545718250.0,193,136.6,162.0,16.7,53
1545718560.0,194,138.4,164.0,16.9,52
1545718870.0,195,141.1,165.0,16.9,51
1545719180.0,194,138.4,169.0,17.1,51
1545719490.0,196,142.0,173.0,17.0,52
1545719800.0,196,142.9,174.0,16.9,52
1545720110.0,192,135.7,161.0,17.0,52
1545720420.0,194,138.4,167.0,17.1,51
1545720730.0,191,132.1,155.0,17.1,50
1545721040.0,189,129.4,157.0,17.0,51
1545721215.0,183,117.8,165.0,17.1,51
1545721225.0,183,117.8,150.0,17.1,51
1545721235.0,185,122.2,149.0,17.1,50
1545721245.0,186,124.0,149.0,17.1,50
1545721255.0,189,128.5,151.0,17.1,50
1545721265.0,188,127.6,155.0,17.1,49
1545721275.0,188,126.7,155.0,17.1,49
1545721285.0,187,124.9,156.0,17.1,49
1545721295.0,188,126.7,153.0,17.1,49
1545721305.0,187,124.9,153.0,17.1,49
1545721315.0,187,125.8,152.0,17.1,49
1545721325.0,188,127.6,156.0,17.2,49
1545721335.0,189,129.4,157.0,17.2,49
1545721345.0,189,129.4,153.0,17.2,49
1545721355.0,190,131.2,156.0,17.2,49
1545721365.0,189,128.5,149.0,17.2,49
1545721375.0,189,128.5,150.0,17.2,49
1545721385.0,188,126.7,144.0,17.2,49
1545721395.0,189,128.5,152.0,17.2,48
1545721405.0,189,129.4,156.0,17.2,48
1545721415.0,188,127.6,153.0,17.2,48
1545721425.0,191,133.0,157.0,17.2,49
1545721435.0,192,135.7,156.0,17.2,49
1545721445.0,194,139.3,159.0,17.2,49
1545721455.0,192,134.8,153.0,17.2,49
1545721465.0,192,134.8,153.0,17.2,49
1545721475.0,191,133.0,153.0,17.2,49
1545721485.0,191,132.1,154.0,17.2,49
1545721495.0,190,130.3,156.0,17.2,49
1545721505.0,189,129.4,155.0,17.2,49
1545721515.0,190,131.2,157.0,17.2,49
1545721525.0,191,133.9,157.0,17.2,49
1545721535.0,191,133.0,157.0,17.2,49
1545721545.0,192,135.7,161.0,17.1,49
1545721555.0,191,133.0,161.0,17.1,49
1545721565.0,193,136.6,164.0,17.1,49
1545721575.0,191,133.9,161.0,17.1,49
1545721585.0,192,135.7,163.0,17.1,49
1545721595.0,192,134.8,165.0,17.1,49
1545721605.0,191,133.0,162.0,17.1,49
1545721615.0,190,131.2,157.0,17.1,49
1545721625.0,189,129.4,152.0,17.1,49
1545721635.0,191,133.0,154.0,17.1,50
1545721645.0,193,137.5,158.0,17.1,50
1545721655.0,194,138.4,160.0,17.1,50
1545721665.0,193,137.5,162.0,17.1,50
1545721675.0,192,135.7,165.0,17.1,50
1545721685.0,192,134.8,164.0,17.1,50
1545721695.0,192,135.7,163.0,17.1,50
1545721705.0,193,136.6,162.0,17.1,50
1545721715.0,195,140.2,166.0,17.1,50
1545721725.0,194,139.3,167.0,17.1,50
1545721735.0,193,137.5,165.0,17.1,50
1545721745.0,192,134.8,163.0,17.1,50
1545721755.0,192,134.8,162.0,17.1,50
1545721765.0,192,134.8,160.0,17.1,50
1545721775.0,192,135.7,157.0,17.1,50
1545721785.0,192,134.8,158.0,17.1,50
